"","gid","pid","off","type","player","name","season","fumble","NE"
"2342",3424,557393,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2012,0,0
"2343",3424,557394,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2012,0,0
"2344",3424,557410,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2012,0,0
"2345",3424,557455,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2012,0,0
"2346",3424,557459,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2012,0,0
"2347",3424,557461,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2012,0,0
"2348",3424,557472,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2012,0,0
"2349",3435,559171,"NE","RUSH","DW-4300","Danny Woodhead",2012,0,1
"2350",3435,559189,"NE","RUSH","DW-4300","Danny Woodhead",2012,0,1
"2351",3435,559198,"NE","RUSH","DW-4300","Danny Woodhead",2012,0,1
"2352",3435,559256,"NE","RUSH","WW-0200","Wes Welker",2012,0,1
"2353",3457,562822,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2354",3457,562824,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2355",3457,562865,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2356",3457,562868,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2357",3457,562869,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2358",3457,562916,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2359",3457,562941,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2360",3458,563002,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2361",3458,563003,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2362",3458,563010,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2363",3458,563016,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2364",3458,563031,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2365",3458,563037,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2366",3458,563043,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2367",3458,563057,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2368",3458,563068,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2369",3458,563070,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2370",3458,563077,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2371",3458,563080,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2372",3458,563081,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2373",3458,563105,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2374",3472,565307,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2375",3472,565423,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2376",3472,565424,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2377",3472,565438,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2378",3475,565859,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2379",3475,565876,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2380",3475,565902,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2381",3475,565917,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2382",3475,565931,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2383",3475,565936,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2384",3475,565960,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2385",3475,565981,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2386",3475,565982,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2387",3487,567867,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2388",3487,567879,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2389",3487,567881,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2390",3487,567906,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2391",3487,567918,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2392",3487,567945,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2393",3487,567946,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2394",3487,567956,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2395",3487,567969,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2396",3487,567996,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2397",3487,567997,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2398",3487,567998,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2399",3487,567999,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2400",3487,568001,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2401",3487,568015,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2402",3487,568016,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2403",3487,568017,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2404",3487,568018,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2405",3487,568019,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2406",3487,568020,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2407",3487,568022,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2408",3487,568023,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2409",3489,568232,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2410",3489,568284,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2411",3489,568289,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2412",3489,568313,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2413",3489,568347,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2414",3489,568349,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2415",3489,568361,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2416",3489,568362,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2417",3489,568365,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2418",3489,568366,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2419",3489,568367,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2420",3489,568368,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2421",3489,568369,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2422",3489,568370,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2423",3491,568565,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2424",3491,568622,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2425",3491,568623,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2426",3491,568624,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2427",3491,568625,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2428",3492,568701,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2429",3492,568702,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2430",3492,568705,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2431",3492,568712,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2432",3492,568722,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2433",3492,568741,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2434",3492,568750,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,1,0
"2435",3492,568765,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2436",3492,568798,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2437",3492,568800,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2438",3508,571435,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2439",3508,571439,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2440",3508,571458,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2441",3508,571486,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2442",3508,571489,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2443",3508,571523,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2444",3514,572551,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2445",3514,572552,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2446",3514,572570,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2447",3514,572572,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2448",3514,572575,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2449",3517,572998,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2450",3517,573002,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2451",3517,573024,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2452",3517,573026,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2453",3517,573078,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2454",3517,573084,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2455",3517,573103,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2456",3517,573107,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2457",3517,573132,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2458",3520,573490,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2459",3520,573494,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2460",3520,573495,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2461",3520,573496,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2462",3520,573497,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2463",3520,573499,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2464",3520,573507,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2465",3520,573508,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2466",3520,573516,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2467",3520,573519,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2468",3520,573523,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2469",3520,573525,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2470",3520,573528,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2471",3520,573535,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2472",3520,573538,"NE","RUSH","LB-0500","LeGarrette Blount",2013,1,1
"2473",3520,573540,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2474",3520,573557,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2475",3520,573558,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2476",3520,573559,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2477",3520,573579,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2478",3520,573585,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2479",3520,573593,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2480",3520,573606,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2481",3520,573610,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2482",3520,573611,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2483",3520,573614,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2484",3520,573617,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2485",3520,573620,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2486",3520,573635,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2487",3520,573636,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2488",3520,573637,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2489",3531,575335,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2490",3531,575346,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2491",3531,575369,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2492",3531,575371,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2493",3531,575375,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2494",3531,575378,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2495",3531,575380,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2496",3531,575397,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2497",3531,575443,"SD","RUSH","DW-4300","Danny Woodhead",2013,1,0
"2498",3541,576954,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2499",3541,576972,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2500",3541,576996,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2501",3541,576997,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2502",3541,576998,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2503",3541,577018,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2504",3541,577019,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2505",3541,577041,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2506",3541,577052,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2507",3541,577057,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2508",3541,577059,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2509",3541,577066,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2510",3541,577078,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2511",3541,577079,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2512",3541,577104,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2513",3541,577129,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2514",3541,577138,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2515",3541,577139,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2516",3544,577470,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2517",3544,577473,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2518",3544,577478,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2519",3544,577479,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2520",3544,577522,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2521",3544,577593,"NE","RUSH","DA-0900","Danny Amendola",2013,0,1
"2522",3544,577602,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2523",3544,577603,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2524",3547,578009,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2525",3547,578023,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2526",3547,578045,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2527",3547,578057,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2528",3547,578058,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2529",3547,578059,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2530",3547,578099,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2531",3547,578102,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2532",3547,578103,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2533",3550,578595,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2534",3551,578704,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2535",3551,578707,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2536",3551,578708,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2537",3551,578724,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2538",3551,578757,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2539",3551,578764,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2540",3551,578799,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2541",3551,578801,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2542",3551,578826,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2543",3554,579180,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2544",3554,579226,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2545",3554,579227,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2546",3554,579257,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2547",3554,579259,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2548",3554,579264,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2549",3554,579294,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2550",3554,579320,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2551",3554,579323,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2552",3554,579325,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2553",3569,581717,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2554",3569,581732,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2555",3569,581733,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2556",3569,581750,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2557",3569,581852,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2558",3569,581853,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2559",3569,581854,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2560",3569,581858,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2561",3569,581860,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2562",3569,581861,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2563",3569,581862,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2564",3571,582054,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2565",3571,582060,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2566",3571,582072,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2567",3571,582075,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2568",3571,582077,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2569",3571,582090,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2570",3571,582092,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2571",3571,582106,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2572",3571,582107,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2573",3571,582142,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2574",3571,582143,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2575",3576,582883,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2576",3576,582884,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2577",3576,582885,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2578",3576,582894,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2579",3576,582922,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2580",3576,582961,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2581",3576,582962,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2582",3576,582964,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2583",3576,582966,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2584",3576,582971,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2585",3576,582978,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2586",3576,582981,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2587",3576,582998,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2588",3576,583008,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2589",3576,583011,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2590",3576,583023,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2591",3576,583026,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2592",3576,583027,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2593",3576,583047,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2594",3576,583049,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2595",3576,583052,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2596",3579,583390,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2597",3579,583410,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2598",3579,583414,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2599",3579,583439,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2600",3579,583440,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2601",3579,583475,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2602",3579,583539,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2603",3585,584545,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2604",3585,584548,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2605",3585,584579,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2606",3585,584587,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2607",3585,584588,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2608",3593,585761,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2609",3593,585763,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2610",3593,585774,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2611",3593,585776,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2612",3593,585798,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2613",3593,585799,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2614",3593,585850,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2615",3593,585873,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2616",3593,585939,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2617",3600,586946,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2618",3600,586949,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2619",3600,586969,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2620",3600,586986,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2621",3600,586989,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2622",3600,587054,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2623",3606,587918,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2624",3606,587926,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2625",3606,587927,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2626",3606,587958,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2627",3606,587978,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2628",3606,588026,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2629",3606,588027,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2630",3606,588041,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2631",3606,588056,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2632",3606,588057,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2633",3606,588058,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2634",3606,588059,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2635",3606,588060,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2636",3606,588094,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2637",3606,588095,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2638",3606,588096,"CIN","RUSH","BG-1800","BenJarvus Green-Ellis",2013,0,0
"2639",3608,588298,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2640",3608,588326,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2641",3608,588329,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2642",3608,588388,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2643",3608,588412,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2644",3617,589869,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2645",3617,589871,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2646",3617,589872,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2647",3617,589882,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2648",3617,589885,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2649",3617,589923,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2650",3617,589924,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2651",3617,589926,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2652",3617,589928,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2653",3617,589929,"NE","RUSH","LB-0500","LeGarrette Blount",2013,0,1
"2654",3620,590301,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2655",3620,590327,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
"2656",3620,590350,"SD","RUSH","DW-4300","Danny Woodhead",2013,0,0
